review_id,user_name,rating,review_title,review_text,review_date,app_version,platform,country,app_id,brand,userImage,helpful,reviewCreatedVersion,dev_reply,repliedAt,appVersion,lang,package
1fb536ff-5c1a-4426-978e-523eae76a268,김영주,5,,맛도 좋은데 깜끔하기까지해서 자주 애용하게 됩니다.,2022-03-03 22:45:11,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocK3aoA_hKzC1rm9uZT-17KXITORP-L_gkkhP9VwkuXTBHDVGw=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
3285612e-a2bb-4eb3-8e63-cd218a8fb8a1,김찬영,5,,"나한테 유용하지 않다고 무작정 별점을 깎다니 무례한 짓이죠.. 그런 이유로 3점을 드렸던 제가 한심하게 느껴집니다. 건강식에 관심이 없던 제게는 유용한 상품이 없었고, 필요성을 자극하는 컨텐츠도 없었습니다. 그러한 입장에서, 산만한 UI를 본 저는 이 어플이 판촉을 위한 도구로밖에 느껴지지 않았어요. 하지만 타겟과 방향이 확실한 만큼 다른 분들께는 도움이 되리라 생각합니다.",2022-03-03 20:50:02,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjVm6GPirOppEFlRd-r5RyVWgXKBeJKmOU3lpWKAAEHA8x2HOFDN,22,1.0.3,None,,1.0.3,ko,kr.co.greating
faef7f90-ac79-4510-99aa-42f872b17432,Kelly C,4,,좀 복잡하게 되어있음,2022-03-03 13:16:36,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJmvq_KbFbBrmOXzQe7-wHYRrQglQFNfjwzknCeWN_Bqb4nsw=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
1fba384a-4d34-4237-8a6d-001b34b65f6d,DD Y,5,,좋은 식품들 구매하는데 너무 잘 쓰고 있습니다.,2022-03-02 16:20:20,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocKvFFpWZ9qAxLoI3fZOE5dRVCMUtx80r4JueWmuHTVo4kspDg=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
b1035abb-d79f-483d-8118-f201f26bd73a,Funny Funny,1,,왜케비ㅆ요,2022-03-01 22:52:40,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJgvzDf5bPWtdpjQ8JiGWyVbz_ryZ43P5u8X5fYGnYpN9VntQ=mo,1,1.0.9,None,,1.0.9,ko,kr.co.greating
9c2bf28c-dcc0-4a8c-b8c8-ac7cd950f7f2,cho jihoon,5,,기대되요. 맛있으면 여기서 계속 주문하고싶네요,2022-03-01 18:57:18,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocI6X2-L25eujD1mYPLjgh0DXCmQQeoN7I_hmu8B28qi6MTkbQ=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
d07722d2-b4ba-4a15-89ce-29bc987f5ddf,박현희,5,,간편하고 맛있어요 정말좋아요,2022-03-01 15:42:55,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocKBJ5aZ_a9GWNnJ53eSU1ppL8zPZ8aQ030SkbB2o9qKqnzWRQ=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
c66ac9fe-e967-4a3b-afe1-217b83a44fe3,김민호,5,,"선택의 폭이 넓지는 않지만 선택의 불편함은 없었어요. 그리고 무럿보다 건강식단이 참 마음에 듭니다 칼로리 계산, 여러가지 생각 팔요없어요 식단 보시고 선택,결제하면 됩니다. 엄청 쉽고 빠르네요 ㅎㅎㅎ",2022-03-01 15:00:44,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjWlQzWwhPlORwl-G8ey0E8i6TFYOraEuoc96VtjsvNTfcTnmXfj,3,1.0.9,None,,1.0.9,ko,kr.co.greating
2c9cc7ef-fa1c-4ee3-a8ab-eb51adbd9001,조혜영,4,,메뉴 개수 수정을 좀 더 편리하게 해주시면 좋을거 같습니다. 예) 갯 수 입력탭 추가,2022-03-01 11:02:40,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjVRLWf8vMsox1ANFxM7k6NWyLyjA0nvam77U1VnY1LRNW1h_U8K,1,1.0.9,None,,1.0.9,ko,kr.co.greating
7fdd82ec-d228-4ee8-9d0d-f139672efa8c,Reina Kim,1,,별한개도아까움. h포인트통합회원 가입하기 죽어도 연동안되네요. 미친앱 거지같은앱 자동로그인 수시로 풀리는 것은 애교,2022-02-27 23:30:02,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocKV46SbyjxzoeIeeA9k_LrwpoJEKGSiLJMQiINJfo2u3bRBWA=mo,3,1.0.9,None,,1.0.9,ko,kr.co.greating
a47b62d9-5d26-4cfa-bbe8-f6e6185dc8a8,허옥,5,,주문 편하고 알차요,2022-02-27 13:38:53,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocKFjhTPUWwBnKYaDR5kXmRQJVcwSzXNn5zIx85hXeJ9fmEdMA=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
6c383c96-fb32-4717-8b53-13dd05ef9113,감제헌터,5,,할인혜택잘받고 잘샀습니다ㅎㅎ,2022-02-26 16:22:32,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJvzuR8d_Ed_j0Qx-bfmQgoH79TX1T-5h8i6riKliFEF6ru6Q=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
6ac9bf87-8159-47fa-a648-f360ffaa226c,민지연,5,,좋은식품군이많아서 너무좋아요,2022-02-21 14:40:42,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjXEM-a6u2l-8B-vP-fqGVcYeg31riKpW6mWoY3vkiQ0w1kssQwEOQ,0,1.0.9,None,,1.0.9,ko,kr.co.greating
2aacaa17-e036-4aaa-af5e-516f097df703,곽수영,5,,그리팅좋아요,2022-02-21 01:44:43,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocII6prdpHz9Gm3YsKVH5NElswgwNQuDaM8OebwpumieND4OTA=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
50e4e267-7e67-48d8-8bcf-8e5bdf48f43b,김상표,5,,굳,2022-02-20 21:52:43,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJN_YYA-HYT9Za9u1mUZsDoy5e21ZA-F2X-eEjggcZFdPdrGQ=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
d89450a7-0f9c-4b00-a950-bd3f86a44183,박건욱 (영어의 신),5,,매번 만족합니다,2022-02-20 08:01:31,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJlYGPRUUX5U_k2GvTnOhQHsQqY5I5Uk-gMFaFBi4P6gJcyTNY=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
5fa7e9fe-396a-4c33-8165-3d26a548dc54,조인호,5,,굿!,2022-02-19 16:29:09,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJ4WuyRYMSsQ9WLcngY9l2ZDEsgoReiKAxkyfAceTCd0gHbiA=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
e21556ca-fe1a-4b27-9b24-cce9f806735b,가영이,5,,스푼좀많이주시요ㅠㅠ,2022-02-19 02:21:24,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocI_Glr6vf8INxmaSzpwxtgqoAuIt-mGOxLP_Giju-xop1cY1w=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
0889ccc9-c985-4a75-b7c2-4cefc2297575,최상규,5,,좋은 상품들이 많아서 좋네요,2022-02-18 21:13:20,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjUlOmPTb0NCeGjrmyKoYDvl3JOlm2utJu2Wt1Odzorutd3RFaBsKw,0,1.0.9,None,,1.0.9,ko,kr.co.greating
db27e343-8ced-473b-b082-f0a08b31a015,최재희,5,,좋은재료로 만든 맛있는 음식을 편하게 먹을수 있어서 만족하고 좋아요,2022-02-17 21:19:12,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocLn6XFGftoeKS83QXyk3tJ9bigkYVOzD5KD0dHCUVcTJuk7Nw=mo,1,1.0.9,None,,1.0.9,ko,kr.co.greating
14828f69-bf05-4c21-ab72-952ee98e59ea,ogenkidesuka,4,,메뉴 터치감이 즉각적이진 않아어 별하나 뺐어요 그리팅 잘이용중입니다,2022-02-17 00:57:53,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjXIb0ukjLfxUK2kU0xYSTWY-0Xbig8xE2r3V8crJvITIV9oLhq3Kw,0,1.0.9,None,,1.0.9,ko,kr.co.greating
d80f73d9-3941-4dd0-a6eb-435e21b675f8,션다맘,5,,좋아요,2022-02-16 22:12:44,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocLxmcppXM1rAjMSWoHPEjFlw2fPRyrpuqRGki-a3nMXc7oM7w=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
d702bcec-b890-4452-849f-e01cec3d6836,Helen Yi,5,,좋은 식재료로 만든 음식을 적절한 가격에 먹을 수 있어요. 4가족 잘 챙겨먹기에 좋아요. 배송도 빠르고 만족합니다.,2022-02-15 20:13:49,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjX6wS9i278E_EwU5n6KESGk9043dvdwiy-1pWirpAjWOzHtM0Ed,4,1.0.9,None,,1.0.9,ko,kr.co.greating
9ee27f2e-b241-4d90-a5c8-88dbfb24fd32,이윤,5,,상품이 좋아요.믿고 맛있게 잘먹어요.,2022-02-15 16:39:24,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocKOVoR1v0jyL6AkrcLJLrNkAnjYjdJi3VwrXCsvCkRwywVouA=mo,1,1.0.9,None,,1.0.9,ko,kr.co.greating
ef16a83a-31a5-4d78-90bc-0263e5fe7198,Seung Hyuk Lee,5,,즐겨 애용합니다,2022-02-15 09:34:15,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjWT3j58JVHqAERvbDTbwd3UQdOPPjcC6pn_L2gwL6pgCgApQNQ,0,1.0.9,None,,1.0.9,ko,kr.co.greating
c67d9865-028d-461d-9dca-27ebb02f5dd8,MBC청룡,5,,better than kuly,2022-02-14 22:51:42,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjUNUc_IxVocy29F_FennW3YykcSRHevT9e-wsQj1_xKgTOoK3M4,1,1.0.9,None,,1.0.9,ko,kr.co.greating
afaf2eb4-d909-4485-b2cb-182335a6aba7,양민영,5,,맛있고 배송도 빨라서 애용해요.,2022-02-12 19:51:05,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocKlp5-HCPyw4tn1CSyzLysTCgnuC7cOWHi9gRutc1Tzf-qROg=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
c3081f1d-c46a-4fcd-b690-0c444b29f0d4,이충,5,,넘 좋아요,2022-02-12 08:05:14,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocIQWLzcRAmqxyjhidtDxlKide-qOGxGPete1WLURfudHLErEA=mo,0,1.0.9,None,,1.0.9,ko,kr.co.greating
fbb25b4f-d14e-491c-93ad-555438dc52e6,김정태,5,,일시품절이 기간이 왜이리 길어요 물품들좀 빨리 풀어주세요 아니면 물품을 내리시던가요 그리고 구매할때마다 현금영수증 등록 해야 되는데 헌번 등록하면 끝나게 좀 해주세요 그이외에는 잘이용중입니다,2022-02-03 17:09:46,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocIpByR2ufqVyPUvxbvlvDbVArZBKf_s4AExY5lxfInYW6MKeQ=mo,7,1.0.9,None,,1.0.9,ko,kr.co.greating
7c60c6dc-4239-4be5-933c-3c5e967e2251,kimp,1,,댓글이 알바천국이냐? 살꺼 없고 개비쌈,2022-01-18 10:14:47,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjXcQoS5yF-5PVbiUAIC5La4p0pC7uLe4LlhvX7hyYY5wIE7qS0,2,1.0.9,None,,1.0.9,ko,kr.co.greating
50ba7587-a16c-4cf4-8978-deac24a3eaf3,보라라,1,,쿠폰 적용도 어렵고 너무 다닥다닥붙어있는 작은 버튼들이라 잘못눌려서 불편. 그리고 h포인트통합도 오류계속생김. 설명이 부실하여 그리팅포인트h포인트인지도 잘 모르겠음.,2022-01-16 12:59:11,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjXSwBObHHH6EkQ92Ot89PD9K80_C-7ppR5ZjJQ_hzVMWRISqiHs,8,1.0.9,None,,1.0.9,ko,kr.co.greating
35697000-9b8c-48dc-afcd-b8977fe45cff,박중욱,5,,좋아요,2022-01-02 10:54:24,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocIflD0VS1bUBskUEtNPvZZP-KO8KOCUS9M4Vw5fcZ5otuYBvw=mo,0,,None,,,ko,kr.co.greating
7adc907f-1477-44e0-9f06-cf32845dcda7,Tj “레이맨드” 김,4,,각종 메뉴가 좋아요,2021-12-28 11:56:26,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjXfi_X5cre7TFHnyySv6S-FQYGMs6TCQtdw6NVRaGeiWpn4B-A,0,1.0.8,None,,1.0.8,ko,kr.co.greating
4bed0d61-8247-4bf9-894c-ef3610ba7e2a,전미숙,3,,h포인트 sns통합 가입했는데 sns 로그인하려고 하면 자꾸 가입하라고 하네요 그래서 가입이 안되었나 해서 가입하려고 하면 등록된 이메일이라고 뜨는데 그러면 회원가입은 잘된 거 같은데 해결 좀 해주세요,2021-10-01 22:19:08,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocLTAyim-EISEc5pWuk3ZNGM5EskRtGhlxGbIEqHxo268sjTpQ=mo,3,1.0.8,None,,1.0.8,ko,kr.co.greating
8152e312-67f6-4c34-9918-5d2d77d38ba8,ZORRO DYNAMITE,1,,통합회원 가입하면 아이디 관련정보는 또 통합회원 전용사이트로 이동해야 관리할 수 있음. 그럴거면 첨부터 분리시켜 가입받던가 기본도 못할거면서 앱개발에 수억쓰는거 생각하면 답답함을 금할 길이 없음 끝,2021-09-29 02:25:11,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjVPKk-yRzF6m1ugfoB986IZaC6A6VntnYm-91HksKfi1N7I_p6j,11,,None,,,ko,kr.co.greating
9526e7b6-6d30-49d5-8bb0-0a3b1db336bd,Hyojin Ji,4,,그리팅 앱은 로그인이후 카카오톡 로그인이나 네이버 로그인등 안전보안앱과 어플연동이 가능해서 안전한 보안어플앱입니다.,2021-09-18 06:26:48,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjUJz1prWUIi5OTFXlLUxEi5xC5wgkaFg-R8XVoHoTMbywRYAXl2,2,1.0.8,None,,1.0.8,ko,kr.co.greating
6465b53d-8d60-4897-b006-ee47d8ce0f95,SooHyun Hong,2,,건강마켓 인기순으로든 뭐든 지정해놓고 뒤로가기 누르면 md추천순으로 바뀌는거 짜증나요,2021-09-16 13:04:14,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocKUD1W1PE6Yy215M82dbY1_OgZgyDAUWKsoFZIi1n7CKhjMmg=mo,3,1.0.7,None,,1.0.7,ko,kr.co.greating
c5041909-0c45-4216-a262-7bb3e71f4726,Jehoshua King,5,,그리팅의 장수마을 식단 추천 건강식으로써 확실히 체감이 된다 앞으로도 쭉 이용할 계획,2021-08-28 20:23:56,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocIdN5BwY2NJ2j670o4Dwkq4htLmV1RtVppZSa2nM-bymfQx-9Y=mo,1,1.0.7,None,,1.0.7,ko,kr.co.greating
b65612ea-e912-469d-a808-0ce05a5e02b6,안이안에밥있다,5,,좋아요감사합니다,2021-07-22 00:16:59,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJQQ9ahXNcAspJmq0_43LapEi9sdaOlL9uwTYzn0lezqu3tug=mo,0,1.0.6,None,,1.0.6,ko,kr.co.greating
80eb1f44-ec76-4f6f-80e5-564192ce731e,그저그저,1,,업데이트가 안됩니다,2021-07-17 00:41:26,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjUb3aiInr6P9sBnf9M_gEvVAURMlX1hanxpiMNUkOnORt3PYOPa,0,1.0.6,None,,1.0.6,ko,kr.co.greating
a6687417-6113-4014-864d-8c061655edd9,강수경,1,,계속 결제 취소되서 문의했더니 시스템에 문제없다고 카드사에 문의하라더니 홈페이지에서 결제하니깐 되게 잘되네요 이럴꺼면 돈아깝게 어플은 왜만드신건지,2021-06-24 18:10:46,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJEuMuKp4p-c2rzFcMGdykv5TGN3n2Koj7X-iTjhBH4_YW6bA=mo,7,1.0.6,None,,1.0.6,ko,kr.co.greating
5acdc081-7505-4c42-ac0f-7466c5d6ef71,펑소리에놀란티모,1,,개답답하네요 진짜. 관리자님 어플 관리 안하세요? 주문을 하려해도 오류도 많고 앱이 너무 느려서 못하겠네요ㅎㅎ,2021-06-16 20:12:59,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjXDZgIgD15Yno88TF0AJg2CsoA-rzBYyzpcYJCUy8L7hZONl9MX,4,1.0.6,None,,1.0.6,ko,kr.co.greating
c10c18a5-277f-4a68-aee5-6897e8273466,제이든,1,,왜 한번에 로그아웃이 안되는지 모르겠어요 열댓번 눌러야 겨우 되고 로그아웃 된거 같아서 다시 들어가보면 로그인 되어있고 이런 어플 처음이에요 가끔씩 뭔 팝업창이 뜨는데 볼틈도 없이 사라져서 읽을수도 없고,2021-06-07 00:12:32,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJikLogRnoUl5ZrCJEegkOdfMUemHLL5dmL_Zb2yscIruYCdA=mo,7,1.0.6,None,,1.0.6,ko,kr.co.greating
deaaad77-24ad-42ce-9c07-e40682c551db,최지현,1,,어플을 지웠다 다시 깔아도 안되고 웹으로 들어가도 안되고...정말 .. 뭐가 보여야 주문을 하든 이용을 할껀데..형편없네요.,2021-05-22 18:24:08,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocIoXkd3bTQcc1mSclpfn0_FOgMvqls6WndDdvsOQ93oGTo4nQ=mo,5,1.0.5,None,,1.0.5,ko,kr.co.greating
424a0610-0a2d-4eaf-96af-73554a30105c,박현,1,,앱이 안정화가안되있잖아요..ㅡㅡ로딩만 계속하고 어허이 저는 떠나리다,2021-05-20 17:55:09,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjWx6e0_x9n7B9F3ejutmlTv-gv15dbu4bGV28-17ob2svGhQtAh,1,1.0.5,None,,1.0.5,ko,kr.co.greating
97bf8ca4-8ad8-4f59-81f3-e74cceb93a27,EY k,2,,상품이장바구니에안담겨요 바로구매하기도 안되고ㅡㅡ 오류가너무심하네요,2021-05-09 19:03:55,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocIC_L-t13T2WV7ZXKhMDbpiTSN2DD3RinBvJfrYl9_euRyXFA=mo,0,1.0.5,None,,1.0.5,ko,kr.co.greating
b416ba98-1a70-46dc-9c12-1605da5fe548,소담화,1,,"너무 느리고, 필터 설정하고 제품 보고 뒤로가면 필터가 초기화돼요ㅜ 쓰는데 넘 답답합니다.",2021-05-08 13:47:15,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocLilr2Jsrg1csCBZNjPOFYQhKAKoGFXJ0y8yI3f5i8hQc4f-A=mo,1,1.0.5,None,,1.0.5,ko,kr.co.greating
4fd94ff0-78f9-4263-9913-fd8d9bdcad45,장은석,1,,수신거부해도 수신차단해도 카톡으로 스팸오고 탈퇴는 있지도 않아 누가만듬 이앱???,2021-04-30 12:06:18,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjX8fuKzG8-4UUPYX5Xgcr_ZJaWFQgasV1RcCFk8DcFNPyEUeQ4,0,,None,,,ko,kr.co.greating
880a7aa7-755b-408e-86c5-0be4c798bc67,김안순,5,,좋아요,2021-04-11 11:41:04,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocLlngm_bE2MbI3iCewhQXteRiGOd1IBLOnNOC81nVfzQeAqoQ=mo,0,1.0.2,None,,1.0.2,ko,kr.co.greating
8df5daa0-7c08-40e2-99ee-608854e2b980,yony yony,5,,조아용,2021-04-04 21:22:22,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocImi7yIy2tiSzKhlL0HHSadL5GHEaLDT2MXkD9xco08KjV1GA=mo,0,1.0.3,None,,1.0.3,ko,kr.co.greating
461ea008-2f5d-4755-8034-819042bae429,신동민,5,,그리팅 대박이에요,2021-04-02 13:05:15,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocLIc0sYA_-lpGQYpsPPXsxtsd4skuKRPOME_arE89pDsdVoAQ=mo,0,1.0.3,None,,1.0.3,ko,kr.co.greating
8b4c0078-a2fe-43d1-a337-fd7df3a5e045,Nine No.,1,,마이페이지-회원탈퇴 메뉴 들어가면 페이지 없다고 뜸.,2021-04-02 09:27:49,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocLbFKLNKOYaQzEIyqyMc_EkAo-pdiy0ckyLYDbr_Hwy7d40MQ=mo,1,1.0.5,None,,1.0.5,ko,kr.co.greating
f569148c-bf1b-4e68-9f4d-c445ebbf0173,떡볶이,3,,그리팅포인트줄인거보솤,2021-04-02 02:55:07,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJJKo1NmpoJYlb0ZGp3ZE_TUob2khw39jUPBGzFOB-U6-Rv=mo,0,1.0.5,None,,1.0.5,ko,kr.co.greating
beb82ec0-07af-4fbd-b131-f1607a9d8568,DU lee,1,,별점 하나도 아까운 어플 개같이 만들어놔서 어플 페이지 하나들어가는데도 하루종일 로딩로딩로딩로딩진짜 쓰레기같네,2021-03-31 00:32:44,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJdQ6YuMLNjZv6YFPNfWZab-rtXicYk8cYIkrsJWSqC2YB0Mg=mo,1,1.0.5,None,,1.0.5,ko,kr.co.greating
d69e68f5-2b79-4708-9aa7-bd621568c395,K나,1,,오류나서안들어가져요ㅜ,2021-03-23 15:08:27,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocJm8c2FTGXA-DJbYHA_4x9NLKc6DFUTwxeVH9bR6ZCEXM2tXA=mo,1,1.0.5,None,,1.0.5,ko,kr.co.greating
4c853fde-5923-4426-ab0f-f5e3918a690a,Ji Yun Jung,1,,자꾸 다운되네요ㅠ안 열려요.,2021-03-19 22:45:32,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocLUbrqXav4LkJQdZsXlO_Kdp0Ub3gtl3MQAxu6m_lVTkLP6LQ=mo,1,1.0.5,None,,1.0.5,ko,kr.co.greating
6afa8bfd-3144-4c8c-b6b1-616fe77f4837,박수현1417,5,,좋아요,2021-03-18 22:42:36,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjUvlGDjXKPVLhd6RZGbXs5Xausz0StSJqZhLmiYNkx08d5On44M,0,1.0.3,None,,1.0.3,ko,kr.co.greating
4f409300-f173-43bc-a1a4-2a5fffba0e3e,극우 우빨 친미 친일 척살,1,,신규가입해서 첫구매 쿠폰 받고 까먹고있다가 몇일 있다가 음식 주문했는데 쿠폰 기간이 3일이었네? 개어이가 없어서 신규혜택 못받아서 기분 개같아서 니들꺼 안시켜 쿠폰 기간3일? 욕나오네 출석보상도 거지같아지고 늦게 시작한 사람은 항상 손해야 양아치네 탈퇴한다 돈쓰는거에 비해 음식양은 개창렬하네 한번먹으면 없음 참고하삼 퉤,2021-03-11 04:13:40,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjXLKHrSew6UVM2MiNogOdcBd-HL4HNVgsTT5V8kxrG8-bDhg8WQ,0,1.0.3,None,,1.0.3,ko,kr.co.greating
4f11b9b8-bf9e-439f-908c-8390faec10fd,jhee h,1,,짜증나서 리뷰쓰러왔어요 앱 좀 어떻게해보세요 느려터져가지고 제 속도터집니다 하..,2021-03-10 00:21:04,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocLiFv236ufLAw_4RCrgKifpRAh2tqNuM9NVFRLv0u4HBEbimg=mo,0,1.0.3,None,,1.0.3,ko,kr.co.greating
e12d6fb2-aea7-436e-8a7c-679ca655a457,13층여자,1,,앱이 너무 느려터져요 후기작성도 사진 한장짜리 안올라갈때도있고 왜 30자이상 써야되는지... 앱 활성화부터 좀 신경쓰시길,2021-02-10 09:00:54,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjVg757Fero1kI527jTVZqNocjLz3VZzL75xG01CQPmj0eEKQcp4,3,1.0.3,None,,1.0.3,ko,kr.co.greating
bbc61180-4f9c-4785-9398-c0504f3ee7fa,박정은,1,,직원들한테 억지로 리뷰쓰라고 강요하는 참 대단한곳,2021-01-30 20:43:22,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocKfTLPKLQP-UDOnt7aa4TSlvGzr8yIb_Q4qNEt4HZVOORManQ=mo,11,1.0.2,None,,1.0.2,ko,kr.co.greating
fce1e3ab-e814-41b9-b86e-a1a158023a74,이유빈,1,,아니왜이렇게느려요? 네트워크 다 정상인데 너무 느림ㅠ 걍 안 들어가지고 로그인도 수시로 해야 하고 진짜 귀찮고 쓸모없는 어플,2021-01-22 00:32:08,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjV-J6X_5AvFI89u941qU8qvAQefcbSeDd52RIsv_alH4Vs9EPXOxg,1,1.0.3,None,,1.0.3,ko,kr.co.greating
cc505bbe-f175-4056-9f97-cd345bcf985d,KK담담,1,,시스템 전산 개느림 짱느림 핵느림 코발트느림 열통 터지게 하는게 아주 라돈급 ㅎㅎ it관련팀 머함? qa없음? 오류 못잡음? 쓰다가 사람 열받게함. 대기업에서 월급 받고 일할텐데 루팡짓 개꿀!,2021-01-21 11:03:41,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocI3gmsD-xEMqq9G7oDbeMWPfaT1NOZdV9FmYxGtaUHCySl-Kw=mo,1,1.0.3,None,,1.0.3,ko,kr.co.greating
e2a1e6c9-1537-4a43-a11e-f52f8d2eafa4,김준철,5,,그린푸드 화이팅,2020-08-08 23:28:45,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a-/ALV-UjXOqrp1QXd4dwqq2QwUOvJRkZMaD_k9G0sphXkQwnBciv36aavF,0,,None,,,ko,kr.co.greating
84336d8b-3acb-4731-8f1c-7268656d8044,이상모,5,,건강식 최고입니다,2020-07-09 12:19:05,nan,android,kr,nan,그리팅,https://play-lh.googleusercontent.com/a/ACg8ocKR3YsUu_kSG_pDSB_7Sm-ZNxmxdi2fHfuNdtRLVX4m1OLBRQ=mo,0,,None,,,ko,kr.co.greating
